product_id,product_name,transport_method,cost_per_unit,fixed_cost,supplier_id
700224899,"Red Bull Energy Drink, Dragon Fruit, 12 Fl Oz",Truck,1.06,109.76,295
700224899,"Red Bull Energy Drink, Dragon Fruit, 12 Fl Oz",Train,1.43,96.75,296
700224899,"Red Bull Energy Drink, Dragon Fruit, 12 Fl Oz",Air,7.13,194.68,297
489714251,"Monster Ultra Variety Pack, Ultra Watermelon + Ultra Paradise 16 fl oz, Pack of 12",Truck,2.45,64.5,298
489714251,"Monster Ultra Variety Pack, Ultra Watermelon + Ultra Paradise 16 fl oz, Pack of 12",Train,0.86,27.67,299
489714251,"Monster Ultra Variety Pack, Ultra Watermelon + Ultra Paradise 16 fl oz, Pack of 12",Air,7.86,71.29,300
44676662,"V8 +ENERGY Black Cherry Energy Drink, 8 FL OZ Can (Pack of 6)",Truck,1.66,30.05,301
44676662,"V8 +ENERGY Black Cherry Energy Drink, 8 FL OZ Can (Pack of 6)",Train,1.56,142.49,302
44676662,"V8 +ENERGY Black Cherry Energy Drink, 8 FL OZ Can (Pack of 6)",Air,9.13,92.51,303
199421105,Bang Energy Drink WW 16 Fluid Ounce Single Can,Truck,1.02,158.97,304
199421105,Bang Energy Drink WW 16 Fluid Ounce Single Can,Train,2.21,51.39,305
199421105,Bang Energy Drink WW 16 Fluid Ounce Single Can,Air,9.19,189.04,306
12018560,"Monster Energy Green, Original, Energy Drink, 16 fl oz",Truck,2.81,132.69,307
12018560,"Monster Energy Green, Original, Energy Drink, 16 fl oz",Train,1.98,182.54,308
12018560,"Monster Energy Green, Original, Energy Drink, 16 fl oz",Air,8.62,186.24,309
36742296,"Monster Energy Zero Ultra, Sugar Free Energy Drink, 16 fl oz, 4 Pack",Truck,1.89,99.09,310
36742296,"Monster Energy Zero Ultra, Sugar Free Energy Drink, 16 fl oz, 4 Pack",Train,1.54,109.0,311
36742296,"Monster Energy Zero Ultra, Sugar Free Energy Drink, 16 fl oz, 4 Pack",Air,6.36,159.7,312
876626052,"Bang Blue Razz Energy Drink with Super Creatine, 16 oz, 4 Pack Cans",Truck,1.42,65.72,313
876626052,"Bang Blue Razz Energy Drink with Super Creatine, 16 oz, 4 Pack Cans",Train,2.09,142.81,314
876626052,"Bang Blue Razz Energy Drink with Super Creatine, 16 oz, 4 Pack Cans",Air,8.21,116.55,315
509370349,"Red Bull Energy Drink, Dragon Fruit, 12 Fl Oz (4 pack)",Truck,1.94,36.72,316
509370349,"Red Bull Energy Drink, Dragon Fruit, 12 Fl Oz (4 pack)",Train,2.07,155.33,317
509370349,"Red Bull Energy Drink, Dragon Fruit, 12 Fl Oz (4 pack)",Air,8.15,76.45,318
842388919,"Bang Peach Mango Energy Drink with Super Creatine, 16 oz Can",Truck,1.11,23.52,319
842388919,"Bang Peach Mango Energy Drink with Super Creatine, 16 oz Can",Train,1.16,73.19,320
842388919,"Bang Peach Mango Energy Drink with Super Creatine, 16 oz Can",Air,6.93,80.56,321
12018772,"Red Bull Energy Drink, 12 Fl Oz",Truck,1.45,162.19,322
12018772,"Red Bull Energy Drink, 12 Fl Oz",Train,1.26,52.2,323
12018772,"Red Bull Energy Drink, 12 Fl Oz",Air,7.04,92.69,324
12018770,"Red Bull Energy Drink, Sugar Free, 8.4 Fl Oz (4 Pack)",Truck,2.31,107.79,325
12018770,"Red Bull Energy Drink, Sugar Free, 8.4 Fl Oz (4 Pack)",Train,1.54,138.46,326
12018770,"Red Bull Energy Drink, Sugar Free, 8.4 Fl Oz (4 Pack)",Air,5.05,105.85,327
19766232,"V8 +ENERGY Pomegranate Blueberry Energy Drink, 8 FL OZ Can (Pack of 6)",Truck,1.18,187.76,328
19766232,"V8 +ENERGY Pomegranate Blueberry Energy Drink, 8 FL OZ Can (Pack of 6)",Train,0.9,70.33,329
19766232,"V8 +ENERGY Pomegranate Blueberry Energy Drink, 8 FL OZ Can (Pack of 6)",Air,6.45,75.28,330
46535268,"Rockstar Punched Fruit Punch Energy Drink, 16 oz, 4 Pack Cans",Truck,1.57,83.72,331
46535268,"Rockstar Punched Fruit Punch Energy Drink, 16 oz, 4 Pack Cans",Train,1.83,78.68,332
46535268,"Rockstar Punched Fruit Punch Energy Drink, 16 oz, 4 Pack Cans",Air,6.14,145.82,333
158080429,"Red Bull Energy Drink, Blueberry, 12 Fl Oz (4 pack)",Truck,1.48,96.77,334
158080429,"Red Bull Energy Drink, Blueberry, 12 Fl Oz (4 pack)",Train,1.19,143.19,335
158080429,"Red Bull Energy Drink, Blueberry, 12 Fl Oz (4 pack)",Air,4.07,50.21,336
105255813,"Red Bull Energy Drink, Tropical, 12 Fl Oz (4 pack)",Truck,2.93,54.28,337
105255813,"Red Bull Energy Drink, Tropical, 12 Fl Oz (4 pack)",Train,2.43,164.26,338
105255813,"Red Bull Energy Drink, Tropical, 12 Fl Oz (4 pack)",Air,5.64,189.6,339
10316268,"Red Bull Energy Drink, Sugar Free, 8.4 Fl Oz (12 Pack)",Truck,1.54,136.6,340
10316268,"Red Bull Energy Drink, Sugar Free, 8.4 Fl Oz (12 Pack)",Train,2.02,97.41,341
10316268,"Red Bull Energy Drink, Sugar Free, 8.4 Fl Oz (12 Pack)",Air,4.57,68.54,342
778093902,"Juice Monster Mango Loco, Energy + Juice, 16 fl oz, 12 Pack",Truck,1.15,78.01,343
778093902,"Juice Monster Mango Loco, Energy + Juice, 16 fl oz, 12 Pack",Train,1.9,83.45,344
778093902,"Juice Monster Mango Loco, Energy + Juice, 16 fl oz, 12 Pack",Air,8.12,73.12,345
32212700,"V8 +ENERGY Diet Strawberry Lemonade Energy Drink, 8 FL OZ Can (Pack of 6)",Truck,1.01,147.51,346
32212700,"V8 +ENERGY Diet Strawberry Lemonade Energy Drink, 8 FL OZ Can (Pack of 6)",Train,2.34,194.97,347
32212700,"V8 +ENERGY Diet Strawberry Lemonade Energy Drink, 8 FL OZ Can (Pack of 6)",Air,9.56,139.17,348
363298130,"Rockstar Sugar Free Energy Drink, 16 fl oz",Truck,2.75,99.34,349
363298130,"Rockstar Sugar Free Energy Drink, 16 fl oz",Train,2.35,70.75,350
363298130,"Rockstar Sugar Free Energy Drink, 16 fl oz",Air,5.42,30.16,351
890955200,"Mtn Dew Energy, Strawberry Melon Spark, 16 oz can",Truck,1.55,55.85,352
890955200,"Mtn Dew Energy, Strawberry Melon Spark, 16 oz can",Train,1.09,125.86,353
890955200,"Mtn Dew Energy, Strawberry Melon Spark, 16 oz can",Air,6.17,107.77,354
765443211,Alani Energy Drink - Wm Variety-12 Pk,Truck,2.14,73.8,355
765443211,Alani Energy Drink - Wm Variety-12 Pk,Train,1.58,124.59,356
765443211,Alani Energy Drink - Wm Variety-12 Pk,Air,9.69,148.3,357
835898120,"Red Bull Energy Drink, Peach, 12 fl oz (4 Pack)",Truck,2.07,128.47,358
835898120,"Red Bull Energy Drink, Peach, 12 fl oz (4 Pack)",Train,1.13,153.97,359
835898120,"Red Bull Energy Drink, Peach, 12 fl oz (4 Pack)",Air,9.3,50.22,360
300940252,"Bang Cotton Candy Energy Drink, 16 fl oz",Truck,2.14,116.84,361
300940252,"Bang Cotton Candy Energy Drink, 16 fl oz",Train,2.15,180.15,362
300940252,"Bang Cotton Candy Energy Drink, 16 fl oz",Air,4.05,111.86,363
291822869,C4 Energy Drink + Strawberry Watermelon Ice + Zero Sugar + Explosive Energy + 16oz Single Can,Truck,1.46,32.09,364
291822869,C4 Energy Drink + Strawberry Watermelon Ice + Zero Sugar + Explosive Energy + 16oz Single Can,Train,2.01,99.12,365
291822869,C4 Energy Drink + Strawberry Watermelon Ice + Zero Sugar + Explosive Energy + 16oz Single Can,Air,6.24,142.9,366
312150172,"Red Bull Energy Drink, Variety Pack 8.4 Fl Oz (12 pack)",Truck,1.23,179.6,367
312150172,"Red Bull Energy Drink, Variety Pack 8.4 Fl Oz (12 pack)",Train,1.33,95.72,368
312150172,"Red Bull Energy Drink, Variety Pack 8.4 Fl Oz (12 pack)",Air,4.91,70.14,369
116711501,"Juice Monster Pipeline Punch, Energy + Juice, 16 fl oz, 4 Pack",Truck,1.22,79.45,370
116711501,"Juice Monster Pipeline Punch, Energy + Juice, 16 fl oz, 4 Pack",Train,1.28,34.88,371
116711501,"Juice Monster Pipeline Punch, Energy + Juice, 16 fl oz, 4 Pack",Air,6.99,42.19,372
363298130,"Rockstar Sugar Free Energy Drink, 16 fl oz",Truck,2.17,184.49,373
363298130,"Rockstar Sugar Free Energy Drink, 16 fl oz",Train,1.75,96.63,374
363298130,"Rockstar Sugar Free Energy Drink, 16 fl oz",Air,7.47,50.67,375
890955200,"Mtn Dew Energy, Strawberry Melon Spark, 16 oz can",Truck,1.23,83.61,376
890955200,"Mtn Dew Energy, Strawberry Melon Spark, 16 oz can",Train,2.02,110.38,377
890955200,"Mtn Dew Energy, Strawberry Melon Spark, 16 oz can",Air,6.05,176.38,378
765443211,Alani Energy Drink - Wm Variety-12 Pk,Truck,1.42,39.32,379
765443211,Alani Energy Drink - Wm Variety-12 Pk,Train,1.66,129.75,380
765443211,Alani Energy Drink - Wm Variety-12 Pk,Air,7.04,29.83,381
835898120,"Red Bull Energy Drink, Peach, 12 fl oz (4 Pack)",Truck,2.71,182.88,382
835898120,"Red Bull Energy Drink, Peach, 12 fl oz (4 Pack)",Train,1.3,79.63,383
835898120,"Red Bull Energy Drink, Peach, 12 fl oz (4 Pack)",Air,4.59,135.49,384
300940252,"Bang Cotton Candy Energy Drink, 16 fl oz",Truck,2.45,182.1,385
300940252,"Bang Cotton Candy Energy Drink, 16 fl oz",Train,2.15,83.66,386
300940252,"Bang Cotton Candy Energy Drink, 16 fl oz",Air,5.15,26.79,387
291822869,C4 Energy Drink + Strawberry Watermelon Ice + Zero Sugar + Explosive Energy + 16oz Single Can,Truck,2.36,180.02,388
291822869,C4 Energy Drink + Strawberry Watermelon Ice + Zero Sugar + Explosive Energy + 16oz Single Can,Train,2.01,61.07,389
291822869,C4 Energy Drink + Strawberry Watermelon Ice + Zero Sugar + Explosive Energy + 16oz Single Can,Air,7.67,165.19,390
312150172,"Red Bull Energy Drink, Variety Pack 8.4 Fl Oz (12 pack)",Truck,1.58,141.9,391
312150172,"Red Bull Energy Drink, Variety Pack 8.4 Fl Oz (12 pack)",Train,1.13,183.39,392
312150172,"Red Bull Energy Drink, Variety Pack 8.4 Fl Oz (12 pack)",Air,9.83,38.05,393
116711501,"Juice Monster Pipeline Punch, Energy + Juice, 16 fl oz, 4 Pack",Truck,1.59,153.99,394
116711501,"Juice Monster Pipeline Punch, Energy + Juice, 16 fl oz, 4 Pack",Train,1.02,195.63,395
116711501,"Juice Monster Pipeline Punch, Energy + Juice, 16 fl oz, 4 Pack",Air,8.53,176.82,396
298640547,"Mtn Dew Energy, Orange Breeze,16 oz can",Truck,2.65,140.1,397
298640547,"Mtn Dew Energy, Orange Breeze,16 oz can",Train,1.68,171.89,398
298640547,"Mtn Dew Energy, Orange Breeze,16 oz can",Air,8.98,148.46,399
655022031,"Mtn Dew Energy, Tropical Sunrise, 16 oz can",Truck,1.22,143.14,400
655022031,"Mtn Dew Energy, Tropical Sunrise, 16 oz can",Train,1.78,191.35,401
655022031,"Mtn Dew Energy, Tropical Sunrise, 16 oz can",Air,6.24,97.35,402
12018564,"Java Monster Loca Moca, Coffee + Energy Drink, 15 Fl Oz",Truck,2.94,55.07,403
12018564,"Java Monster Loca Moca, Coffee + Energy Drink, 15 Fl Oz",Train,1.42,157.92,404
12018564,"Java Monster Loca Moca, Coffee + Energy Drink, 15 Fl Oz",Air,8.44,194.44,405
288817357,Alani Energy Drink-cosmic Stardust-12oz,Truck,2.18,78.44,406
288817357,Alani Energy Drink-cosmic Stardust-12oz,Train,1.24,79.79,407
288817357,Alani Energy Drink-cosmic Stardust-12oz,Air,7.51,193.82,408
925507823,Alani Energy Drink-cherry Slush-12oz,Truck,2.04,92.05,409
925507823,Alani Energy Drink-cherry Slush-12oz,Train,1.24,145.54,410
925507823,Alani Energy Drink-cherry Slush-12oz,Air,8.23,88.64,411
203223135,"Mtn Dew Energy, Pomegranate Blue Burst,16 oz can",Truck,2.51,96.59,412
203223135,"Mtn Dew Energy, Pomegranate Blue Burst,16 oz can",Train,1.18,21.22,413
203223135,"Mtn Dew Energy, Pomegranate Blue Burst,16 oz can",Air,9.34,78.94,414
342290125,"Java Monster Mean Bean, Coffee + Energy Drink, 11 fl oz, 6 Pack",Truck,1.32,177.26,415
342290125,"Java Monster Mean Bean, Coffee + Energy Drink, 11 fl oz, 6 Pack",Train,2.5,193.95,416
342290125,"Java Monster Mean Bean, Coffee + Energy Drink, 11 fl oz, 6 Pack",Air,9.71,95.61,417
19766233,"V8 +ENERGY Peach Mango Energy Drink, 8 FL OZ Can (Pack of 6)",Truck,1.73,22.96,418
19766233,"V8 +ENERGY Peach Mango Energy Drink, 8 FL OZ Can (Pack of 6)",Train,1.94,54.38,419
19766233,"V8 +ENERGY Peach Mango Energy Drink, 8 FL OZ Can (Pack of 6)",Air,8.14,110.12,420
153513315,"Bucked Up Energy Drink, 300mg Caffeine, Blue Raz, 16 fl oz",Truck,2.48,41.86,421
153513315,"Bucked Up Energy Drink, 300mg Caffeine, Blue Raz, 16 fl oz",Train,2.12,87.33,422
153513315,"Bucked Up Energy Drink, 300mg Caffeine, Blue Raz, 16 fl oz",Air,8.26,180.19,423
171481854,"Monster Energy Ultra Rosa, Sugar Free Energy Drink, 16 fl oz",Truck,2.47,44.07,424
171481854,"Monster Energy Ultra Rosa, Sugar Free Energy Drink, 16 fl oz",Train,1.44,173.42,425
171481854,"Monster Energy Ultra Rosa, Sugar Free Energy Drink, 16 fl oz",Air,7.94,95.87,426
482336036,"Monster Energy Ultra Watermelon, 16 Fl Oz",Truck,1.7,180.25,427
482336036,"Monster Energy Ultra Watermelon, 16 Fl Oz",Train,0.97,117.35,428
482336036,"Monster Energy Ultra Watermelon, 16 Fl Oz",Air,6.54,24.55,429
135996869,"Bang Keto Coffee Cookies & Cream Craze High Protein Energy Drink, 15 oz Can",Truck,1.46,192.42,430
135996869,"Bang Keto Coffee Cookies & Cream Craze High Protein Energy Drink, 15 oz Can",Train,1.09,183.36,431
135996869,"Bang Keto Coffee Cookies & Cream Craze High Protein Energy Drink, 15 oz Can",Air,8.39,99.95,432
534954225,"Reign Total Body Fuel, White Gummy Bear, Performance Energy Drink, 16 fl oz",Truck,2.63,116.49,433
534954225,"Reign Total Body Fuel, White Gummy Bear, Performance Energy Drink, 16 fl oz",Train,1.56,109.91,434
534954225,"Reign Total Body Fuel, White Gummy Bear, Performance Energy Drink, 16 fl oz",Air,6.15,141.59,435
785680370,"Red Bull Energy Drink, Watermelon, 12 Fl Oz",Truck,1.38,163.73,436
785680370,"Red Bull Energy Drink, Watermelon, 12 Fl Oz",Train,1.22,116.53,437
785680370,"Red Bull Energy Drink, Watermelon, 12 Fl Oz",Air,7.8,130.53,438
279655835,"Bucked Up Energy Drink Low Stim, Rocket Pop, 16 fl oz, 100 mg Caffeine",Truck,1.7,191.7,439
279655835,"Bucked Up Energy Drink Low Stim, Rocket Pop, 16 fl oz, 100 mg Caffeine",Train,2.44,144.54,440
279655835,"Bucked Up Energy Drink Low Stim, Rocket Pop, 16 fl oz, 100 mg Caffeine",Air,8.63,65.2,441
520804479,"Rockstar Pure Zero Sugar Silver Ice Energy Drink, 16 oz Can",Truck,2.3,126.55,442
520804479,"Rockstar Pure Zero Sugar Silver Ice Energy Drink, 16 oz Can",Train,1.34,161.83,443
520804479,"Rockstar Pure Zero Sugar Silver Ice Energy Drink, 16 oz Can",Air,7.32,51.59,444
529843415,"Reign Total Body Fuel, Orange Dreamsicle, Performance Energy Drink, 16 fl oz",Truck,2.18,53.76,445
529843415,"Reign Total Body Fuel, Orange Dreamsicle, Performance Energy Drink, 16 fl oz",Train,1.8,166.35,446
529843415,"Reign Total Body Fuel, Orange Dreamsicle, Performance Energy Drink, 16 fl oz",Air,4.83,192.36,447
686516140,"V8 +SPARKLING ENERGY Strawberry Kiwi Energy Drink, 11.5 FL OZ (4 Pack)",Truck,2.35,97.92,448
686516140,"V8 +SPARKLING ENERGY Strawberry Kiwi Energy Drink, 11.5 FL OZ (4 Pack)",Train,1.8,53.04,449
686516140,"V8 +SPARKLING ENERGY Strawberry Kiwi Energy Drink, 11.5 FL OZ (4 Pack)",Air,7.06,55.38,450
618296012,"Bucked Up Big Game Energy Drink, Cotton Candy, 16 fl oz, 150 mg Caffeine",Truck,2.49,145.13,451
618296012,"Bucked Up Big Game Energy Drink, Cotton Candy, 16 fl oz, 150 mg Caffeine",Train,2.26,101.79,452
618296012,"Bucked Up Big Game Energy Drink, Cotton Candy, 16 fl oz, 150 mg Caffeine",Air,9.34,185.71,453
45733428,"Red Bull Energy Drink, Tropical, 12 Fl Oz",Truck,1.07,126.75,454
45733428,"Red Bull Energy Drink, Tropical, 12 Fl Oz",Train,0.85,132.95,455
45733428,"Red Bull Energy Drink, Tropical, 12 Fl Oz",Air,9.5,128.79,456
738711334,"Juice Monster Mango Loco, Energy + Juice, 16 fl oz",Truck,2.2,175.85,457
738711334,"Juice Monster Mango Loco, Energy + Juice, 16 fl oz",Train,1.43,78.96,458
738711334,"Juice Monster Mango Loco, Energy + Juice, 16 fl oz",Air,7.66,94.67,459
957052004,"Java Monster Loca Moca, Coffee + Energy Drink, 11 fl oz, 6 Pack",Truck,1.5,189.18,460
957052004,"Java Monster Loca Moca, Coffee + Energy Drink, 11 fl oz, 6 Pack",Train,0.95,141.4,461
957052004,"Java Monster Loca Moca, Coffee + Energy Drink, 11 fl oz, 6 Pack",Air,5.75,152.24,462
109000435,C4 Energy Drink + Frozen Bombsicle + Zero Sugar + Explosive Energy + 16oz Single Can,Truck,1.9,120.21,463
109000435,C4 Energy Drink + Frozen Bombsicle + Zero Sugar + Explosive Energy + 16oz Single Can,Train,1.12,111.09,464
109000435,C4 Energy Drink + Frozen Bombsicle + Zero Sugar + Explosive Energy + 16oz Single Can,Air,6.56,164.32,465
915326577,"V8 +ENERGY Orange Pineapple Energy Drink, 8 FL OZ Can (12 Pack)",Truck,2.19,23.54,466
915326577,"V8 +ENERGY Orange Pineapple Energy Drink, 8 FL OZ Can (12 Pack)",Train,2.13,94.92,467
915326577,"V8 +ENERGY Orange Pineapple Energy Drink, 8 FL OZ Can (12 Pack)",Air,9.92,101.12,468
935589628,"Rockstar Punched Fruit Punch Energy Drink, 16 oz Can",Truck,1.69,102.7,469
935589628,"Rockstar Punched Fruit Punch Energy Drink, 16 oz Can",Train,2.04,182.47,470
935589628,"Rockstar Punched Fruit Punch Energy Drink, 16 oz Can",Air,7.77,24.52,471
190000126,"Full Throttle, Original, Energy Drink, 16 fl oz, 8 Pack",Truck,2.22,122.24,472
190000126,"Full Throttle, Original, Energy Drink, 16 fl oz, 8 Pack",Train,1.03,120.6,473
190000126,"Full Throttle, Original, Energy Drink, 16 fl oz, 8 Pack",Air,6.02,45.01,474
14944717,"Rockstar Original Energy Drink, 16 oz, 4 Pack Cans",Truck,1.68,153.44,475
14944717,"Rockstar Original Energy Drink, 16 oz, 4 Pack Cans",Train,1.29,172.41,476
14944717,"Rockstar Original Energy Drink, 16 oz, 4 Pack Cans",Air,7.81,166.75,477
224613318,"Bang Cherry Blade Lemonade Energy Drink with Super Creatine, 16 oz Can",Truck,2.17,98.27,478
224613318,"Bang Cherry Blade Lemonade Energy Drink with Super Creatine, 16 oz Can",Train,1.46,192.3,479
224613318,"Bang Cherry Blade Lemonade Energy Drink with Super Creatine, 16 oz Can",Air,7.55,100.54,480
120890969,"Red Bull Energy Drink, Peach, 12 Fl Oz",Truck,1.14,40.05,481
120890969,"Red Bull Energy Drink, Peach, 12 Fl Oz",Train,0.93,49.41,482
120890969,"Red Bull Energy Drink, Peach, 12 Fl Oz",Air,6.83,118.77,483
624201849,"Celsius Sparkling Energy Drink  No Sugar or Preservatives  Kiwi Guava (4 Drinks, 12 Fl Oz. Each)",Truck,1.75,39.34,484
624201849,"Celsius Sparkling Energy Drink  No Sugar or Preservatives  Kiwi Guava (4 Drinks, 12 Fl Oz. Each)",Train,1.69,121.37,485
624201849,"Celsius Sparkling Energy Drink  No Sugar or Preservatives  Kiwi Guava (4 Drinks, 12 Fl Oz. Each)",Air,6.59,128.92,486
292025844,"Bang Blue Razz Energy Drink with Super Creatine, 16 oz Can",Truck,1.42,198.59,487
292025844,"Bang Blue Razz Energy Drink with Super Creatine, 16 oz Can",Train,0.82,187.72,488
292025844,"Bang Blue Razz Energy Drink with Super Creatine, 16 oz Can",Air,9.25,159.41,489
249955566,"Monster Energy Ultra Fiesta, Sugar Free Energy Drink, 16 fl oz",Truck,2.8,57.68,490
249955566,"Monster Energy Ultra Fiesta, Sugar Free Energy Drink, 16 fl oz",Train,2.43,79.29,491
249955566,"Monster Energy Ultra Fiesta, Sugar Free Energy Drink, 16 fl oz",Air,5.58,199.39,492
10451002,"Great Value Vegetable Oil, 48 fl oz",Truck,1.89,120.58,493
10451002,"Great Value Vegetable Oil, 48 fl oz",Train,1.74,142.59,494
10451002,"Great Value Vegetable Oil, 48 fl oz",Air,8.92,85.3,495
10451011,"Great Value Vegetable Oil, 1 gal",Truck,1.88,109.72,496
10451011,"Great Value Vegetable Oil, 1 gal",Train,1.75,62.4,497
10451011,"Great Value Vegetable Oil, 1 gal",Air,5.9,126.1,498
10450988,"Great Value Canola Oil, 48 fl oz",Truck,2.84,55.05,499
10450988,"Great Value Canola Oil, 48 fl oz",Train,1.47,54.86,500
10450988,"Great Value Canola Oil, 48 fl oz",Air,6.55,26.72,501
10308191,Crisco Pure Vegetable Oil 48 fl. oz. Bottle,Truck,1.89,83.61,502
10308191,Crisco Pure Vegetable Oil 48 fl. oz. Bottle,Train,1.66,147.54,503
10308191,Crisco Pure Vegetable Oil 48 fl. oz. Bottle,Air,6.84,179.76,504
13281828,"Great Value Canola Oil, 1 gal",Truck,2.5,93.7,505
13281828,"Great Value Canola Oil, 1 gal",Train,1.06,199.46,506
13281828,"Great Value Canola Oil, 1 gal",Air,6.56,90.95,507
10315102,"Great Value Extra Virgin Olive Oil, 17 fl oz",Truck,2.7,104.79,508
10315102,"Great Value Extra Virgin Olive Oil, 17 fl oz",Train,0.84,42.19,509
10315102,"Great Value Extra Virgin Olive Oil, 17 fl oz",Air,8.38,88.64,510
10292273,"Bertolli, Original, ExtraVirgin Olive Oil, 16.9 fl oz",Truck,1.24,140.83,511
10292273,"Bertolli, Original, ExtraVirgin Olive Oil, 16.9 fl oz",Train,1.8,53.47,512
10292273,"Bertolli, Original, ExtraVirgin Olive Oil, 16.9 fl oz",Air,7.6,52.74,513
10308190,"Crisco Gluten Free, Butter Flavor, All Vegetable Shortening Sticks, 20oz",Truck,1.45,122.44,514
10308190,"Crisco Gluten Free, Butter Flavor, All Vegetable Shortening Sticks, 20oz",Train,0.93,32.16,515
10308190,"Crisco Gluten Free, Butter Flavor, All Vegetable Shortening Sticks, 20oz",Air,6.03,150.29,516
10308271,Crisco Pure Vegetable Oil 1 gal.,Truck,2.35,125.04,517
10308271,Crisco Pure Vegetable Oil 1 gal.,Train,1.74,175.67,518
10308271,Crisco Pure Vegetable Oil 1 gal.,Air,4.75,47.82,519
10450986,"Great Value, All Vegetable Shortening, 48 oz Can",Truck,2.06,26.4,520
10450986,"Great Value, All Vegetable Shortening, 48 oz Can",Train,0.83,159.67,521
10450986,"Great Value, All Vegetable Shortening, 48 oz Can",Air,4.97,73.5,522
10316039,"Great Value: 100% Extra Virgin Olive Oil, 25.5 fl oz",Truck,1.54,165.55,523
10316039,"Great Value: 100% Extra Virgin Olive Oil, 25.5 fl oz",Train,1.64,91.52,524
10316039,"Great Value: 100% Extra Virgin Olive Oil, 25.5 fl oz",Air,4.85,48.01,525
10308188,"Crisco Pure Canola Oil, 48 fl oz",Truck,1.51,88.73,526
10308188,"Crisco Pure Canola Oil, 48 fl oz",Train,1.1,167.18,527
10308188,"Crisco Pure Canola Oil, 48 fl oz",Air,6.96,129.92,528
10308181,"Crisco All-Vegetable Shortening, 48 oz",Truck,1.42,169.08,529
10308181,"Crisco All-Vegetable Shortening, 48 oz",Train,1.67,37.74,530
10308181,"Crisco All-Vegetable Shortening, 48 oz",Air,9.03,98.88,531
10316038,"Great Value Classic Olive Oil, 25.5 fl oz",Truck,2.22,145.48,532
10316038,"Great Value Classic Olive Oil, 25.5 fl oz",Train,1.88,32.01,533
10316038,"Great Value Classic Olive Oil, 25.5 fl oz",Air,4.6,59.51,534
10308189,Crisco All-Vegetable Shortening Sticks 20 oz. Pack,Truck,2.41,175.77,535
10308189,Crisco All-Vegetable Shortening Sticks 20 oz. Pack,Train,2.49,181.66,536
10308189,Crisco All-Vegetable Shortening Sticks 20 oz. Pack,Air,5.71,188.43,537
10315103,"Great Value Classic Olive Oil, 17 fl oz",Truck,1.63,49.27,538
10315103,"Great Value Classic Olive Oil, 17 fl oz",Train,1.97,130.77,539
10315103,"Great Value Classic Olive Oil, 17 fl oz",Air,9.5,53.77,540
10291483,"WESSON Pure & Cholesterol Free Vegetable Oil, 48 fl oz",Truck,2.66,86.08,541
10291483,"WESSON Pure & Cholesterol Free Vegetable Oil, 48 fl oz",Train,1.38,41.98,542
